Data
0.0,0.0278022751223
1.57894736842e-05,0.011782429476
3.15789473684e-05,0.0365608601271
4.73684210526e-05,0.21506502168
6.31578947368e-05,0.281884808189
7.89473684211e-05,0.372931171441
9.47368421053e-05,0.497682822601
0.000110526315789,0.561056113687
0.000126315789474,0.553971200918
0.000142105263158,0.690158358526
0.000157894736842,0.696017364652
0.000173684210526,0.809248003082
0.000189473684211,0.798663041538
0.000205263157895,0.798190564002
0.000221052631579,0.840817934345
0.000236842105263,0.835017350897
0.000252631578947,0.850514386566
0.000268421052632,0.930701514039
0.000284210526316,0.852138327313
0.0003,0.894491138501
